-9.975 0 0
-9.925 0 0
-9.875 0 0
-9.825 0 0
-9.775 0 0
-9.725 0 0
-9.675 0 0
-9.625 0 0
-9.575 0 0
-9.525 0 0
-9.475 0 0
-9.425 0 0
-9.375 0 0
-9.325 0 0
-9.275 0 0
-9.225 0 0
-9.175 0 0
-9.125 0 0
-9.075 0 0
-9.025 0 0
-8.975 0 0
-8.925 0 0
-8.875 0 0
-8.825 0 0
-8.775 0 0
-8.725 0 0
-8.675 0 0
-8.625 0 0
-8.575 0 0
-8.525 0 0
-8.475 0 0
-8.425 0 0
-8.375 0 0
-8.325 0 0
-8.275 0 0
-8.225 0 0
-8.175 0 0
-8.125 0 0
-8.075 0 0
-8.025 0 0
-7.975 0 0
-7.925 0 0
-7.875 0 0
-7.825 0 0
-7.775 0 0
-7.725 0 0
-7.675 0 0
-7.625 0 0
-7.575 0 0
-7.525 0 0
-7.475 0 0
-7.425 0 0
-7.375 0 0
-7.325 0 0
-7.275 0 0
-7.225 0 0
-7.175 0 0
-7.125 0 0
-7.075 0 0
-7.025 0 0
-6.975 0 0
-6.925 0 0
-6.875 0 0
-6.825 0 0
-6.775 0 0
-6.725 0 0
-6.675 0 0
-6.625 0 0
-6.575 0 0
-6.525 0 0
-6.475 0 0
-6.425 0 0
-6.375 0 0
-6.325 0 0
-6.275 0 0
-6.225 0 0
-6.175 0 0
-6.125 0 0
-6.075 0 0
-6.025 0 0
-5.975 0 0
-5.925 0 0
-5.875 0 0
-5.825 0 0
-5.775 0 0
-5.725 0 0
-5.675 0 0
-5.625 0 0
-5.575 0 0
-5.525 0 0
-5.475 0 0
-5.425 0 0
-5.375 0 0
-5.325 0 0
-5.275 0 0
-5.225 0 0
-5.175 0 0
-5.125 0 0
-5.075 0 0
-5.025 0 0
-4.975 0 0
-4.925 0 0
-4.875 0 0
-4.825 0 0
-4.775 0 0
-4.725 0 0
-4.675 0 0
-4.625 0 0
-4.575 0 0
-4.525 0 0
-4.475 0 0
-4.425 0 0
-4.375 0 0
-4.325 0 0
-4.275 0 0
-4.225 0 0
-4.175 0 0
-4.125 0 0
-4.075 0 0
-4.025 0 0
-3.975 0 0
-3.925 0 0
-3.875 0 0
-3.825 0 0
-3.775 0 0
-3.725 0 0
-3.675 0 0
-3.625 0 0
-3.575 0 0
-3.525 0 0
-3.475 0 0
-3.425 0 0
-3.375 0 0
-3.325 0 0
-3.275 0 0
-3.225 0 0
-3.175 0 0
-3.125 0 0
-3.075 0 0
-3.025 0 0
-2.975 0 0
-2.925 0 0
-2.875 0 0
-2.825 0 0
-2.775 0 0
-2.725 8.62069e-06 8.40241e-06
-2.675 3.44828e-05 1.96582e-05
-2.625 1.72414e-05 1.68048e-05
-2.575 6.89655e-05 3.53343e-05
-2.525 0.000155172 6.2045e-05
-2.475 0.00012931 4.2012e-05
-2.425 0.000293103 6.79888e-05
-2.375 0.000456897 7.44331e-05
-2.325 0.000818966 0.000106196
-2.275 0.00134483 0.000219311
-2.225 0.00208621 0.000177469
-2.175 0.00369828 0.000333538
-2.125 0.00531897 0.000381123
-2.075 0.00802586 0.000497986
-2.025 0.0126897 0.000663782
-1.975 0.0181638 0.000494812
-1.925 0.027 0.000833617
-1.875 0.0367069 0.000815729
-1.825 0.0501293 0.00120034
-1.775 0.0654224 0.00125528
-1.725 0.0847414 0.00109225
-1.675 0.105534 0.00153356
-1.625 0.131241 0.00253939
-1.575 0.157095 0.00217758
-1.525 0.186431 0.00238714
-1.475 0.215009 0.00258507
-1.425 0.245922 0.00241432
-1.375 0.274776 0.00364326
-1.325 0.298345 0.00327644
-1.275 0.324353 0.00362305
-1.225 0.346845 0.00371383
-1.175 0.359103 0.00400412
-1.125 0.372724 0.00362634
-1.075 0.383716 0.00354985
-1.025 0.385672 0.00336127
-0.975 0.385147 0.00384191
-0.925 0.387112 0.00353526
-0.875 0.379733 0.00396288
-0.825 0.369328 0.00370106
-0.775 0.363534 0.00303165
-0.725 0.347216 0.00369139
-0.675 0.333388 0.00360622
-0.625 0.321707 0.00382154
-0.575 0.310078 0.00330728
-0.525 0.294233 0.00315104
-0.475 0.279086 0.00318413
-0.425 0.270181 0.00263377
-0.375 0.2585 0.00292842
-0.325 0.250819 0.00254384
-0.275 0.240345 0.00229893
-0.225 0.233043 0.00212024
-0.175 0.225741 0.00184777
-0.125 0.217767 0.00215001
-0.075 0.2155 0.0024011
-0.025 0.213121 0.00240559
0.025 0.213897 0.00193232
0.075 0.214966 0.00222339
0.125 0.214905 0.00226235
0.175 0.222078 0.00242054
0.225 0.228078 0.00238085
0.275 0.233741 0.00155937
0.325 0.244871 0.00253808
0.375 0.254862 0.00248272
0.425 0.271586 0.00269172
0.475 0.281845 0.00244634
0.525 0.294802 0.00243468
0.575 0.308655 0.00327208
0.625 0.321543 0.00263453
0.675 0.336448 0.00287405
0.725 0.350603 0.002191
0.775 0.362974 0.00194678
0.825 0.369802 0.00271346
0.875 0.384138 0.00257324
0.925 0.390517 0.00344152
0.975 0.394052 0.00244096
1.025 0.392767 0.00364237
1.075 0.387259 0.00331268
1.125 0.379931 0.00282699
1.175 0.36125 0.00334789
1.225 0.345966 0.00295206
1.275 0.324336 0.00301111
1.325 0.298224 0.00345994
1.375 0.272388 0.0035295
1.425 0.245155 0.00302867
1.475 0.21606 0.00282467
1.525 0.183526 0.00270518
1.575 0.156345 0.00270249
1.625 0.129043 0.00178789
1.675 0.102603 0.0019981
1.725 0.0819138 0.00156331
1.775 0.064069 0.00173434
1.825 0.048931 0.00125895
1.875 0.0359052 0.000886287
1.925 0.0263017 0.000956817
1.975 0.0182155 0.000570306
2.025 0.0130862 0.000707412
2.075 0.00835345 0.00041567
2.125 0.00588793 0.000383068
2.175 0.00350862 0.000322159
2.225 0.00218103 0.000252006
2.275 0.00119828 0.0001327
2.325 0.000724138 0.0001053
2.375 0.000387931 7.40326e-05
2.425 0.000206897 4.496e-05
2.475 0.000146552 4.76483e-05
2.525 2.58621e-05 1.83886e-05
2.575 5.17241e-05 2.14653e-05
2.625 2.58621e-05 1.83886e-05
2.675 8.62069e-06 8.40241e-06
2.725 0 0
2.775 0 0
2.825 0 0
2.875 0 0
2.925 0 0
2.975 0 0
3.025 0 0
3.075 0 0
3.125 0 0
3.175 0 0
3.225 0 0
3.275 0 0
3.325 0 0
3.375 0 0
3.425 0 0
3.475 0 0
3.525 0 0
3.575 0 0
3.625 0 0
3.675 0 0
3.725 0 0
3.775 0 0
3.825 0 0
3.875 0 0
3.925 0 0
3.975 0 0
4.025 0 0
4.075 0 0
4.125 0 0
4.175 0 0
4.225 0 0
4.275 0 0
4.325 0 0
4.375 0 0
4.425 0 0
4.475 0 0
4.525 0 0
4.575 0 0
4.625 0 0
4.675 0 0
4.725 0 0
4.775 0 0
4.825 0 0
4.875 0 0
4.925 0 0
4.975 0 0
5.025 0 0
5.075 0 0
5.125 0 0
5.175 0 0
5.225 0 0
5.275 0 0
5.325 0 0
5.375 0 0
5.425 0 0
5.475 0 0
5.525 0 0
5.575 0 0
5.625 0 0
5.675 0 0
5.725 0 0
5.775 0 0
5.825 0 0
5.875 0 0
5.925 0 0
5.975 0 0
6.025 0 0
6.075 0 0
6.125 0 0
6.175 0 0
6.225 0 0
6.275 0 0
6.325 0 0
6.375 0 0
6.425 0 0
6.475 0 0
6.525 0 0
6.575 0 0
6.625 0 0
6.675 0 0
6.725 0 0
6.775 0 0
6.825 0 0
6.875 0 0
6.925 0 0
6.975 0 0
7.025 0 0
7.075 0 0
7.125 0 0
7.175 0 0
7.225 0 0
7.275 0 0
7.325 0 0
7.375 0 0
7.425 0 0
7.475 0 0
7.525 0 0
7.575 0 0
7.625 0 0
7.675 0 0
7.725 0 0
7.775 0 0
7.825 0 0
7.875 0 0
7.925 0 0
7.975 0 0
8.025 0 0
8.075 0 0
8.125 0 0
8.175 0 0
8.225 0 0
8.275 0 0
8.325 0 0
8.375 0 0
8.425 0 0
8.475 0 0
8.525 0 0
8.575 0 0
8.625 0 0
8.675 0 0
8.725 0 0
8.775 0 0
8.825 0 0
8.875 0 0
8.925 0 0
8.975 0 0
9.025 0 0
9.075 0 0
9.125 0 0
9.175 0 0
9.225 0 0
9.275 0 0
9.325 0 0
9.375 0 0
9.425 0 0
9.475 0 0
9.525 0 0
9.575 0 0
9.625 0 0
9.675 0 0
9.725 0 0
9.775 0 0
9.825 0 0
9.875 0 0
9.925 0 0
9.975 0 0
